0;5,43;4,869580078125;1354192;4,869580078
1;5,29;1,43161553603754E-002+0,126739806098541i;123108,3636;0,127545799
2;5,11;3,4023814536463E-004+6,54613397271669E-002i;64485,33333;0,065462224
3;4,97;-8,40468761302149E-004+4,43260234320051E-002i;43683,6129;0,044333991
4;4,81;-5,43855595730875E-003+3,70255079313062E-002i;33029,07317;0,037422802
5;4,73;4,9254548023441E-003+3,40660845549192E-002i;26552,78431;0,034420317
6;4,74;-8,47278072681722E-003+2,70425030759259E-002i;22199,86885;0,028338754
7;4,8;-7,91087266076553E-003+2,5324267996413E-002i;19073,12676;0,026531122
8;4,88;-2,84714960928248E-003+3,16308449027941E-002i;16718,41975;0,031758725
9;5,03;2,16284178156504E-002+2,65255623229443E-002i;14881,23077;0,034225632
10;5,24;-1,87165562833835E-003-1,22140535243562E-002i;13407,84158;0,012356626
11;5,4;1,6748431271424E-002+2,94225706094778E-002i;12199,92793;0,03385554
12;5,5;-1,14677542681758E-002+3,01814001697388E-002i;11191,66942;0,032286627
13;5,58;-8,75675634065689E-003+2,16523823908832E-002i;10337,34351;0,023356079
14;5,6;6,15997007853166E-004+7,92100105862963E-003i;9604,198582;0,007944917
15;5,53;-1,28576854278927E-002+5,99480098155902E-003i;8968,15894;0,014186533
16;5,43;3,49999180304669E-003+1,19014318888122E-002i;8411,130435;0,012405403
17;5,31;-6,20242923953679E-003+2,09705208225692E-002i;7919,251462;0,021868536
18;5,15;-3,77551759766733E-003+1,15012641412779E-002i;7481,723757;0,012105107
19;5,03;-3,55341411563179E-003+8,71094032439697E-004i;7090,010471;0,003658628
20;4,93;-4,67140703875511E-003+1,32282010491873E-002i;6737,273632;0,014028804
21;4,87;2,60879455088933E-005+3,71871938327961E-004i;6417,971564;0,000372786
22;4,88;1,10010258727174E-003+1,08979846590094E-002i;6127,565611;0,010953369
23;4,84;-8,58324852228614E-003+7,25419799728843E-003i;5862,30303;0,011238129
24;4,92;-5,88667842819143E-003+3,94171486153354E-003i;5619,053942;0,007084497
25;5,12;-6,16584246305195E-004+1,39369691642386E-003i;5395,187251;0,001523997
26;5,16;-9,06785933026752E-004+2,04330897150451E-003i;5188,475096;0,00223548
27;5,5;-3,74979641619899E-003+2,68049824210187E-003i;4997,01845;0,004609343
28;5,55;-1,50148049809033E-003+6,77938165147597E-003i;4819,188612;0,006943663
29;5,64;1,34297920041522E-003+6,08168889544042E-003i;4653,580756;0,006228205
30;5,69;8,31296784715795E-004+4,62455667555864E-003i;4498,976744;0,004698678
31;5,71;-1,39625503106118E-003+1,01356076230398E-003i;4354,315113;0,00172535
32;5,69;-4,15556338382734E-003+5,5051706743302E-003i;4218,666667;0,006897508
33;5,62;2,44953982652997E-003+5,85687568841869E-003i;4091,214502;0,006348483
34;5,5;3,26016943594875E-003+1,38040967848812E-003i;3971,237537;0,003540372
35;5,52;-7,80928393986714E-004+6,4195067992408E-003i;3858,096866;0,006466832
36;5,38;-3,60841370444338E-003+1,42215877440359E-003i;3751,224377;0,003878555
37;5,33;-2,48119708406962E-003+1,03355096184113E-002i;3650,113208;0,010629163
38;5,24;-1,8981675037293E-003+2,75961214859756E-003i;3554,309711;0,003349403
39;5,28;1,80879184924296E-003+2,96694331624924E-003i;3463,40665;0,003474835
40;5,26;4,16478368201862E-003+5,70351766722403E-003i;3377,037406;0,007062261
41;5,2;-6,28431867317312E-003+7,83035803723642E-003i;3294,871046;0,010040277
42;5,28;5,36022709587053E-004+3,19111622427208E-003i;3216,608076;0,003235822
43;5,23;-3,65728965434583E-003+2,2645600639273E-003i;3141,976798;0,004301628
44;5,42;-3,04858406800256E-003+1,73977625046095E-003i;3070,730159;0,003510084
45;5,49;1,96330523157611E-003-6,9325388152944E-004i;3002,643016;0,002082107
46;5,5;-1,86395239270173E-003+4,67427356700449E-003i;2937,509761;0,005032211
47;5,54;-2,15657254369444E-003+2,0699048463504E-003i;2875,142251;0,002989199
48;5,59;-2,8586397350587E-003+5,36063094177452E-003i;2815,367983;0,006075211
49;5,63;-1,69957496579225E-003+2,37245279122319E-004i;2758,028513;0,001716054
50;5,65;4,05147974433231E-004-4,36626474567126E-004i;2702,978044;0,00059564
51;5,62;-8,38526926504074E-004+2,98079686407604E-003i;2650,082192;0,003096494
52;5,54;-3,68864368757784E-003+2,86600749829934E-003i;2599,216891;0,004671198
53;5,48;5,95072988550966E-004+3,5910864640794E-004i;2550,26742;0,000695033
54;5,45;5,68834939339114E-004+1,51715549889943E-003i;2503,127542;0,001620288
55;5,43;-8,57096896956536E-005-1,52336350999133E-003i;2457,69873;0,001525773
56;5,43;-1,75480915354004E-003+2,40882952216957E-004i;2413,889483;0,001771265
57;5,45;7,18064384666148E-004+2,63455864294717E-003i;2371,614711;0,002730662
58;5,43;-3,07365576951347E-004+2,64012818374969E-003i;2330,795181;0,00265796
59;5,45;-4,63643039478049E-006+1,1785294513456E-003i;2291,357022;0,001178539
60;5,45;-9,51601255636925E-004-1,53791139948237E-004i;2253,231281;0,000963948
61;5,46;2,08528618751395E-004+4,64634708773766E-003i;2216,353519;0,004651024
62;5,46;-7,08836852502918E-004+2,06917236051006E-004i;2180,663446;0,00073842
63;5,45;1,49463030086216E-003+4,09218998425991E-003i;2146,104596;0,004356597
64;5,44;1,99815870592735E-003+2,95096668754587E-003i;2112,624025;0,003563824
65;5,42;-6,44150228973608E-004+1,79536951198726E-003i;2080,172043;0,001907428
66;5,41;1,67596548130536E-003+2,16190393750448E-003i;2048,701967;0,00273545
67;5,38;-1,21011884515794E-003+1,42123065520763E-003i;2018,169896;0,001866624
68;5,38;9,34983108423823E-004+1,2489542659778E-003i;1988,534508;0,001560154
69;5,41;1,05886194458409E-004+2,59693433364044E-003i;1959,756874;0,002599092
70;5,45;-2,38790023197081E-004+1,86411737198953E-003i;1931,800285;0,001879349
71;5,47;-1,27360544180499E-005+8,83287557626532E-004i;1904,630098;0,000883379
72;5,55;-4,47763017468541E-003+2,04818392481262E-003i;1878,213592;0,004923843
73;5,6;-6,94898994835407E-004+1,09250564732584E-003i;1852,519836;0,001294779
74;5,66;3,2504810352236E-003+7,29020336721334E-004i;1827,519568;0,003331231
75;5,65;1,76359901737756E-004+1,67252588749025E-003i;1803,185087;0,001681798
76;5,61;-1,84271444794558E-003+3,90523645124E-004i;1779,490145;0,001883641
77;5,51;-1,24892334494949E-003+2,10533738983362E-003i;1756,409857;0,002447908
78;5,46;-2,1210496073204E-003+1,84666111728341E-003i;1733,920615;0,002812296
79;5,39;1,44600717866471E-003+5,64479710948627E-004i;1712;0,00155228
80;5,32;1,16350042409306E-004-3,4175318649611E-004i;1690,626717;0,000361016
81;5,25;7,23052978886867E-004-1,16951275230787E-003i;1669,780518;0,001374978
82;5,21;-7,20057982524397E-004+2,83321193807065E-003i;1649,442144;0,002923281
83;5,24;8,66209936833385E-004+1,26055399499576E-003i;1629,593261;0,001529482
84;5,26;-6,6871041061555E-005+2,59759142900108E-004i;1610,216409;0,000268229
85;5,36;9,00075996964169E-004+1,64138646819592E-003i;1591,294947;0,001871974
86;5,43;3,25177628480331E-004+3,52480041848497E-004i;1572,813008;0,000479565
87;5,54;-5,93235356279946E-004+2,18072767656424E-003i;1554,755454;0,002259978
88;5,62;1,21489233648936E-003+2,02101014461956E-003i;1537,107832;0,00235806
89;5,7;2,38689371169889E-003+9,37167539320777E-004i;1519,856341;0,002564282
90;5,78;3,08412171563989E-003+1,12755930415191E-003i;1502,987791;0,003283778
91;5,82;-1,31654874008675E-003-3,35869958695963E-004i;1486,489572;0,001358716
92;5,75;1,35511753831107E-003+3,15142132127795E-003i;1470,34962;0,003430423
93;5,68;-5,02007487223771E-004+9,35566013645949E-004i;1454,556391;0,001061742
94;5,56;1,7484893731701E-003+2,7576542873836E-003i;1439,098831;0,003265252
95;5,43;-1,00816121327218E-003+1,82504176763147E-003i;1423,966351;0,002084986
96;5,31;-1,31014224990684E-003+1,61986031519474E-003i;1409,148803;0,002083368
97;5,16;2,7637130629275E-004+1,53600286710715E-003i;1394,636457;0,001560668
98;5,08;1,97119765274181E-003+1,69227588574263E-003i;1380,41998;0,002597964
99;5,04;9,53356839783681E-004-5,16458506406077E-004i;1366,490414;0,001084259
100;5,05;6,92548059758842E-004+2,85407837180645E-003i;1352,839161;0,002936901
101;5,13;-1,31863994762737E-003+2,55326263574259E-003i;1339,457962;0,002873667
102;5,24;1,67672774943363E-004-1,53031509999446E-003i;1326,338883;0,001539473
103;5,43;-1,2842539967792E-003+6,90471757306101E-004i;1313,474297;0,001458101
104;5,55;-3,01307488745969E-005+1,08451417100661E-003i;1300,856868;0,001084933
105;5,73;3,30481238241854E-004+1,48290790568531E-003i;1288,479543;0,001519287
106;5,81;8,85779817552473E-004+7,19738905901644E-004i;1276,335533;0,001141328
