0;4,21;4,30672607421875;1354192;4,306726074
1;4,29;1,17169477362074E-002+6,09189537891181E-002i;123108,3636;0,06203552
2;4,37;-8,6957310532951E-004+3,51167088233179E-002i;64485,33333;0,035127474
3;4,46;2,13749633277024E-002+1,48654731638272E-002i;43683,6129;0,026035963
4;4,53;-4,83562177622155E-002+1,80422119948621E-002i;33029,07317;0,051612452
5;4,57;-1,05748289114946E-002+1,78907812725369E-002i;26552,78431;0,020782374
6;4,6;-9,13947059395966E-003-1,27346662406886E-002i;22199,86885;0,015674873
7;4,59;-1,63734988683829E-002-1,3240600947247E-004i;19073,12676;0,016374034
8;4,56;7,18149130096799E-003-1,41381148550744E-003i;16718,41975;0,007319336
9;4,52;4,92185973186652E-004+3,33255091108362E-003i;14881,23077;0,0033687
10;4,38;1,35961703047398E-003+2,70710206173178E-003i;13407,84158;0,00302935
11;4,34;-2,85630842479316E-003+6,71979739482921E-003i;12199,92793;0,007301656
12;4,29;3,55524310676418E-003+7,10129455673283E-003i;11191,66942;0,007941545
13;4,27;-3,50876818167852E-004-4,77794713540214E-003i;10337,34351;0,004790813
14;4,24;1,31512169248504E-003+8,10503238863799E-003i;9604,198582;0,008211035
15;4,23;1,03646413550435E-002+1,61743180777349E-003i;8968,15894;0,010490085
16;4,25;2,77257773870113E-003+3,76612578022802E-003i;8411,130435;0,004676632
17;4,27;3,74858983072981E-003+1,06960632281763E-002i;7919,251462;0,011333918
18;4,32;1,8819010485759E-003+5,74139708058039E-003i;7481,723757;0,006041953
19;4,36;2,99428660902437E-004+5,32868184981261E-003i;7090,010471;0,005337088
20;4,39;-9,45655614904024E-004+1,98099522060825E-003i;6737,273632;0,002195132
21;4,43;1,791388460102E-003+3,40093355042139E-003i;6417,971564;0,003843881
22;4,45;4,27891828990133E-003+7,70403020668243E-004i;6127,565611;0,004347719
23;4,46;-2,84065563955282E-003+3,78164736227503E-003i;5862,30303;0,004729713
24;4,46;3,6929159962903E-003+6,15121501018022E-003i;5619,053942;0,007174613
25;4,45;-3,26227782240539E-003-9,48814480893426E-004i;5395,187251;0,003397456
