 143
 5.00             4
 5.17             4
 5.35             1
 5.52             1
 5.70             3
 5.87             3
 6.05             4
 6.22             1
 6.40             1
 6.57             2
 6.75             2
 6.92             5
 7.10             3
 7.28             2
 7.45             2
 7.63             5
 7.80             3
 7.98             5
 8.15             2
 8.33             0
 8.50             5
 8.68             2
 8.85             4
 9.03             2
 9.21             2
 9.38             4
 9.56             2
 9.73             1
 9.91             3
10.08             1
10.26             3
10.43             3
10.61             7
10.78             3
10.96             2
11.14             2
11.31             4
11.49             3
11.66             7
11.84             4
12.01             2
12.19             3
12.36             2
12.54             4
12.71             4
12.89             4
13.07             3
13.24             4
13.42             4
13.59             2
13.77             2
13.94             4
14.12             1
14.29             3
14.47             4
14.64             2
14.82             5
14.99             1
15.17             6
15.35             4
15.52             3
15.70             3
15.87             0
16.05             0
16.22             2
16.40             1
16.57             4
16.75             3
16.92             1
17.10             4
17.28             5
17.45             2
17.63             6
17.80             5
17.98             2
18.15             2
18.33             5
18.50             2
18.68             0
18.85             8
19.03             6
19.21             6
19.38             4
19.56             8
19.73            17
19.91             9
20.08            15
20.26            15
20.43            11
20.61            10
20.78            14
20.96            11
21.14            21
21.31            23
21.49            20
21.66            29
21.84            22
22.01            12
22.19            27
22.36            24
22.54            21
22.71            33
22.89            26
23.07            27
23.24            24
23.42            24
23.59            32
23.77            42
23.94            29
24.12            33
24.29            30
24.47            23
24.64            20
24.82            22
24.99            36
25.17            19
25.35            34
25.52            36
25.70            23
25.87            22
26.05            26
26.22            15
26.40            28
26.57            24
26.75            25
26.92            11
27.10            23
27.28            12
27.45            12
27.63            19
27.80            23
27.98            18
28.15            17
28.33             9
28.50            17
28.68            11
28.85            18
29.03            12
29.21            13
29.38            11
29.56             6
29.73            14
29.91             4
