 143
 5.00             5
 5.17             1
 5.35             4
 5.52             2
 5.70             3
 5.87             4
 6.05             1
 6.22             3
 6.40             5
 6.57             3
 6.75             0
 6.92             4
 7.10             2
 7.28             8
 7.45             4
 7.63             7
 7.80             4
 7.98             1
 8.15             4
 8.33            11
 8.50             2
 8.68             1
 8.85             3
 9.03             9
 9.21             5
 9.38             3
 9.56             3
 9.73             3
 9.91             1
10.08             5
10.26             4
10.43             2
10.61             2
10.78             4
10.96             6
11.14             4
11.31             4
11.49             2
11.66             4
11.84             7
12.01             9
12.19             4
12.36             3
12.54             2
12.71             3
12.89             9
13.07             3
13.24             3
13.42             6
13.59             5
13.77             6
13.94             3
14.12             4
14.29             2
14.47             2
14.64             4
14.82            14
14.99             6
15.17             7
15.35             6
15.52             5
15.70             7
15.87             7
16.05             4
16.22             5
16.40             6
16.57            10
16.75             5
16.92            13
17.10            19
17.28            14
17.45            19
17.63            19
17.80            18
17.98            31
18.15            35
18.33            41
18.50            42
18.68            40
18.85            38
19.03            42
19.21            33
19.38            30
19.56            41
19.73            49
19.91            41
20.08            60
20.26            54
20.43            52
20.61            69
20.78            71
20.96            65
21.14            70
21.31            50
21.49            64
21.66            58
21.84            71
22.01            54
22.19            43
22.36            56
22.54            57
22.71            49
22.89            46
23.07            57
23.24            54
23.42            56
23.59            59
23.77            71
23.94            63
24.12            62
24.29            49
24.47            51
24.64            52
24.82            61
24.99            44
25.17            58
25.35            45
25.52            54
25.70            40
25.87            48
26.05            32
26.22            35
26.40            39
26.57            26
26.75            29
26.92            35
27.10            33
27.28            27
27.45            35
27.63            27
27.80            23
27.98            33
28.15            31
28.33            23
28.50            30
28.68            25
28.85            16
29.03            23
29.21            18
29.38            16
29.56            16
29.73            17
29.91            20
