 143
 5.00             6
 5.17            11
 5.35             5
 5.52             9
 5.70             6
 5.87             8
 6.05             8
 6.22            14
 6.40             9
 6.57            11
 6.75             9
 6.92            14
 7.10            10
 7.28             7
 7.45            13
 7.63            10
 7.80            15
 7.98            11
 8.15            16
 8.33            15
 8.50             7
 8.68            13
 8.85            10
 9.03            18
 9.21            10
 9.38            16
 9.56            14
 9.73            14
 9.91            19
10.08            16
10.26            19
10.43            21
10.61            15
10.78            17
10.96            19
11.14            20
11.31            15
11.49            20
11.66            23
11.84            13
12.01            18
12.19            22
12.36            20
12.54            25
12.71            18
12.89            24
13.07            34
13.24            21
13.42            30
13.59            50
13.77            36
13.94            55
14.12            65
14.29            68
14.47            66
14.64            82
14.82            78
14.99            98
15.17           113
15.35           116
15.52           136
15.70           128
15.87           153
16.05           173
16.22           173
16.40           171
16.57           181
16.75           184
16.92           195
17.10           191
17.28           231
17.45           264
17.63           259
17.80           251
17.98           244
18.15           301
18.33           347
18.50           417
18.68           347
18.85           282
19.03           248
19.21           226
19.38           256
19.56           230
19.73           234
19.91           235
20.08           257
20.26           248
20.43           292
20.61           515
20.78           694
20.96           582
21.14           362
21.31           264
21.49           275
21.66           226
21.84           224
22.01           227
22.19           199
22.36           182
22.54           196
22.71           162
22.89           195
23.07           164
23.24           171
23.42           165
23.59           171
23.77           165
23.94           155
24.12           164
24.29           166
24.47           163
24.64           131
24.82           128
24.99           130
25.17           132
25.35           129
25.52           127
25.70           115
25.87           136
26.05           111
26.22            96
26.40            86
26.57           107
26.75            87
26.92            85
27.10            89
27.28            91
27.45           103
27.63            79
27.80            92
27.98            94
28.15            95
28.33            73
28.50            88
28.68            79
28.85            81
29.03            73
29.21            71
29.38            86
29.56            92
29.73            76
29.91            56
