 143
 5.00            27
 5.17            24
 5.35            31
 5.52            24
 5.70            30
 5.87            39
 6.05            43
 6.22            40
 6.40            35
 6.57            28
 6.75            31
 6.92            29
 7.10            39
 7.28            43
 7.45            35
 7.63            39
 7.80            48
 7.98            45
 8.15            45
 8.33            49
 8.50            58
 8.68            49
 8.85            48
 9.03            71
 9.21            70
 9.38            51
 9.56            60
 9.73            61
 9.91            76
10.08            68
10.26            72
10.43            73
10.61            55
10.78            58
10.96            85
11.14           102
11.31           108
11.49           123
11.66           122
11.84           153
12.01           165
12.19           219
12.36           232
12.54           230
12.71           231
12.89           261
13.07           272
13.24           315
13.42           345
13.59           332
13.77           356
13.94           402
14.12           400
14.29           424
14.47           407
14.64           387
14.82           453
14.99           486
15.17           480
15.35           500
15.52           469
15.70           443
15.87           477
16.05           477
16.22           460
16.40           509
16.57           511
16.75           570
16.92           491
17.10           572
17.28           548
17.45           579
17.63           550
17.80           597
17.98           656
18.15           776
18.33           983
18.50          1157
18.68           908
18.85           692
19.03           580
19.21           590
19.38           515
19.56           521
19.73           474
19.91           544
20.08           528
20.26           580
20.43           753
20.61          1677
20.78          2707
20.96          2094
21.14          1112
21.31           643
21.49           559
21.66           516
21.84           477
22.01           493
22.19           408
22.36           391
22.54           403
22.71           398
22.89           387
23.07           361
23.24           357
23.42           384
23.59           342
23.77           332
23.94           401
24.12           354
24.29           332
24.47           340
24.64           317
24.82           306
24.99           306
25.17           307
25.35           294
25.52           299
25.70           305
25.87           277
26.05           286
26.22           280
26.40           261
26.57           266
26.75           228
26.92           224
27.10           248
27.28           239
27.45           246
27.63           236
27.80           248
27.98           220
28.15           220
28.33           234
28.50           215
28.68           230
28.85           218
29.03           224
29.21           198
29.38           239
29.56           221
29.73           191
29.91           199
