 143
 5.00            20
 5.17            14
 5.35            13
 5.52            17
 5.70            13
 5.87            17
 6.05            16
 6.22            18
 6.40            13
 6.57            16
 6.75            20
 6.92            26
 7.10            16
 7.28            23
 7.45            23
 7.63            19
 7.80            20
 7.98            29
 8.15            22
 8.33            27
 8.50            27
 8.68            34
 8.85            28
 9.03            30
 9.21            28
 9.38            38
 9.56            37
 9.73            34
 9.91            32
10.08            31
10.26            28
10.43            37
10.61            29
10.78            31
10.96            38
11.14            31
11.31            39
11.49            55
11.66            46
11.84            56
12.01            42
12.19            57
12.36            65
12.54            81
12.71            98
12.89           110
13.07           104
13.24           128
13.42           149
13.59           146
13.77           168
13.94           199
14.12           194
14.29           216
14.47           227
14.64           260
14.82           241
14.99           258
15.17           278
15.35           263
15.52           302
15.70           306
15.87           315
16.05           323
16.22           320
16.40           291
16.57           333
16.75           367
16.92           358
17.10           344
17.28           392
17.45           401
17.63           366
17.80           383
17.98           441
18.15           485
18.33           649
18.50           693
18.68           624
18.85           449
19.03           417
19.21           402
19.38           337
19.56           377
19.73           386
19.91           357
20.08           407
20.26           382
20.43           477
20.61           975
20.78          1438
20.96          1132
21.14           671
21.31           409
21.49           351
21.66           388
21.84           370
22.01           328
22.19           289
22.36           298
22.54           294
22.71           271
22.89           256
23.07           224
23.24           256
23.42           235
23.59           262
23.77           265
23.94           234
24.12           245
24.29           234
24.47           233
24.64           262
24.82           226
24.99           235
25.17           209
25.35           187
25.52           193
25.70           213
25.87           204
26.05           175
26.22           212
26.40           187
26.57           182
26.75           176
26.92           166
27.10           148
27.28           153
27.45           158
27.63           171
27.80           167
27.98           167
28.15           152
28.33           138
28.50           134
28.68           136
28.85           157
29.03           134
29.21           141
29.38           138
29.56           129
29.73           141
29.91           149
