 143
 5.00            47
 5.17            33
 5.35            60
 5.52            47
 5.70            45
 5.87            43
 6.05            51
 6.22            48
 6.40            53
 6.57            56
 6.75            57
 6.92            71
 7.10            64
 7.28            53
 7.45            63
 7.63            61
 7.80            63
 7.98            77
 8.15            73
 8.33            69
 8.50            85
 8.68            69
 8.85            87
 9.03            93
 9.21            85
 9.38            81
 9.56            95
 9.73           106
 9.91           103
10.08           107
10.26           117
10.43           143
10.61           172
10.78           173
10.96           222
11.14           289
11.31           281
11.49           285
11.66           370
11.84           407
12.01           407
12.19           391
12.36           463
12.54           492
12.71           490
12.89           526
13.07           516
13.24           543
13.42           580
13.59           546
13.77           583
13.94           617
14.12           598
14.29           607
14.47           639
14.64           669
14.82           668
14.99           734
15.17           638
15.35           672
15.52           686
15.70           640
15.87           665
16.05           722
16.22           682
16.40           639
16.57           697
16.75           783
16.92           837
17.10           703
17.28           834
17.45           826
17.63           781
17.80           810
17.98           907
18.15          1033
18.33          1446
18.50          1692
18.68          1297
18.85           876
19.03           813
19.21           762
19.38           735
19.56           642
19.73           685
19.91           727
20.08           755
20.26           844
20.43          1120
20.61          3053
20.78          5329
20.96          3759
21.14          1730
21.31           943
21.49           788
21.66           787
21.84           662
22.01           595
22.19           616
22.36           576
22.54           529
22.71           529
22.89           486
23.07           471
23.24           488
23.42           461
23.59           565
23.77           477
23.94           505
24.12           468
24.29           449
24.47           524
24.64           460
24.82           439
24.99           443
25.17           427
25.35           426
25.52           423
25.70           423
25.87           407
26.05           408
26.22           387
26.40           368
26.57           337
26.75           361
26.92           327
27.10           363
27.28           368
27.45           328
27.63           367
27.80           349
27.98           361
28.15           359
28.33           353
28.50           341
28.68           351
28.85           308
29.03           335
29.21           311
29.38           335
29.56           287
29.73           299
29.91           325
