 143
 5.00             2
 5.17             4
 5.35             3
 5.52             3
 5.70             5
 5.87             3
 6.05             0
 6.22             4
 6.40             8
 6.57             1
 6.75             4
 6.92             6
 7.10             4
 7.28             6
 7.45             2
 7.63            10
 7.80             7
 7.98             9
 8.15             6
 8.33             6
 8.50            10
 8.68             4
 8.85             6
 9.03             5
 9.21            10
 9.38             8
 9.56            10
 9.73             8
 9.91             7
10.08            12
10.26            10
10.43             4
10.61            11
10.78            11
10.96             6
11.14            11
11.31            16
11.49             7
11.66            11
11.84             8
12.01             9
12.19            12
12.36            15
12.54             7
12.71             9
12.89            13
13.07             9
13.24            15
13.42            12
13.59             7
13.77             9
13.94            24
14.12            13
14.29            12
14.47            15
14.64            14
14.82            24
14.99            17
15.17            22
15.35            29
15.52            29
15.70            40
15.87            54
16.05            44
16.22            50
16.40            69
16.57            53
16.75            74
16.92            88
17.10           102
17.28            91
17.45           108
17.63           120
17.80           125
17.98           130
18.15           138
18.33           161
18.50           182
18.68           164
18.85           150
19.03           164
19.21           153
19.38           144
19.56           146
19.73           125
19.91           151
20.08           150
20.26           158
20.43           168
20.61           185
20.78           262
20.96           219
21.14           188
21.31           167
21.49           123
21.66           125
21.84           124
22.01           137
22.19           113
22.36           122
22.54           117
22.71           115
22.89           106
23.07            96
23.24            82
23.42            99
23.59           110
23.77           111
23.94           116
24.12           105
24.29           111
24.47           109
24.64           101
24.82            99
24.99            96
25.17           107
25.35            90
25.52            99
25.70            90
25.87            76
26.05            69
26.22            83
26.40            59
26.57            52
26.75            67
26.92            67
27.10            64
27.28            59
27.45            57
27.63            50
27.80            63
27.98            49
28.15            40
28.33            43
28.50            38
28.68            43
28.85            41
29.03            31
29.21            43
29.38            31
29.56            33
29.73            28
29.91            43
