0;2,7;3,338876953125;1354192;3,338876953
1;2,72;5,15119595170883E-003-8,71335394594991E-003i;123108,3636;0,010122122
2;2,77;3,48208181343407E-003+1,09730562249492E-003i;64485,33333;0,003650887
3;2,88;-7,26408375186194E-007-5,79575008482897E-004i;43683,6129;0,000579575
4;3,04;1,16943564900574E-003-1,66879447135919E-003i;33029,07317;0,002037757
5;3,24;1,83946414558658E-003+6,84869290548342E-004i;26552,78431;0,001962823
6;3,44;1,59198270127531E-003-2,2923827112866E-004i;22199,86885;0,001608403
7;3,63;-9,09816379280275E-004+2,31501365305567E-003i;19073,12676;0,002487379
8;3,82;-2,19407789312899E-003-5,60070623428641E-004i;16718,41975;0,002264433
9;3,97;1,92120593262574E-003+8,25990074021837E-004i;14881,23077;0,002091242
10;4,05;6,62758012073814E-004-8,90158554716682E-004i;13407,84158;0,001109788
11;4,05;5,21217619857341E-004-1,92498981959084E-004i;12199,92793;0,000555629
12;3,99;8,01964999962663E-004+9,24903778676368E-004i;11191,66942;0,001224171
13;3,89;9,8395924593748E-004+7,29811835193232E-004i;10337,34351;0,001225072
14;3,71;-1,4489242032185E-003-1,32892443191244E-003i;9604,198582;0,001966068
15;3,53;3,84960107254234E-004-1,6973768201672E-004i;8968,15894;0,00042072
16;3,35;-1,52255865439774E-004-8,02729033881524E-004i;8411,130435;0,000817041
17;3,19;-9,83638539514989E-005-7,59434484989405E-004i;7919,251462;0,000765778
18;2,97;-1,92386485564936E-004+1,91366323090837E-003i;7481,723757;0,00192331
19;2,8;2,86279169864501E-003+6,65377066725359E-004i;7090,010471;0,002939099
20;2,72;1,13954109992121E-004-8,71337776721156E-005i;6737,273632;0,00014345
21;2,74;7,23862551988361E-004-4,25463595334352E-004i;6417,971564;0,000839641
22;2,81;1,77816963548748E-003-5,09072864766704E-004i;6127,565611;0,001849606
23;2,96;-3,92724923466082E-004+1,92595913463116E-003i;5862,30303;0,001965592
24;3,18;1,89677148886374E-003+1,15259405431166E-003i;5619,053942;0,002219508
25;3,36;-4,52008553634361E-004+1,88570161063349E-003i;5395,187251;0,001939119
26;3,54;-1,65895196121374E-004-2,9637282557694E-004i;5188,475096;0,000339644
27;3,69;8,8215084401041E-005+6,80300956831811E-005i;4997,01845;0,0001114
28;3,86;-2,67567354985797E-004+7,11831725488488E-004i;4819,188612;0,000760458
29;4;-9,61304405316064E-004+1,57714753523282E-003i;4653,580756;0,001847025
30;4,03;4,28713135167251E-004+6,85877172324148E-004i;4498,976744;0,00080884
31;4;1,79569944756653E-003-5,88265398060513E-004i;4354,315113;0,001889601
32;3,93;-4,05994310057411E-004-1,00576603168244E-003i;4218,666667;0,001084618
33;3,78;3,88216959679487E-004+4,00570960016553E-004i;4091,214502;0,000557826
34;3,58;-2,74441736152108E-004-1,24048663790508E-003i;3971,237537;0,001270482
35;3,32;1,285237003055E-003-1,74153970592683E-003i;3858,096866;0,002164439
36;3,09;-6,80114310574223E-004+1,79453966127589E-003i;3751,224377;0,001919096
37;2,94;1,46522651688827E-003-5,18623170505888E-005i;3650,113208;0,001466144
38;2,82;-3,24231166480707E-004-1,00312665912544E-004i;3554,309711;0,000339394
39;2,73;1,73092818946888E-003-5,22816784279148E-004i;3463,40665;0,001808162
40;2,71;1,89175102206824E-003+1,33132858128381E-003i;3377,037406;0,002313257
41;2,73;4,244690296336E-004+5,48894421786138E-004i;3294,871046;0,000693872
42;2,82;1,24971495686603E-004-6,43805977817248E-004i;3216,608076;0,000655823
43;2,96;-7,81004824381907E-004+3,96854454447124E-004i;3141,976798;0,000876049
44;3,14;2,08546833262752E-004+3,09921606693335E-004i;3070,730159;0,000373555
45;3,37;2,60398519733193E-004+1,94644454075855E-003i;3002,643016;0,001963786
46;3,59;-3,17173294817332E-004-6,06530369426986E-004i;2937,509761;0,000684455
47;3,73;-2,00927960238307E-004-2,81440500637259E-004i;2875,142251;0,000345805
48;3,9;2,26952409665744E-004-4,63845420149788E-004i;2815,367983;0,000516391
49;3,97;1,73063984543983E-003-3,69751775576047E-004i;2758,028513;0,001769698
50;4,02;1,35430836681717E-003-3,69679137662312E-004i;2702,978044;0,001403857
51;3,98;-4,37295229004611E-004+6,21320340796423E-004i;2650,082192;0,00075978
52;3,88;-1,83254500598398E-003-4,73100271551015E-004i;2599,216891;0,001892629
53;3,72;6,15924139370515E-004-1,66160363786628E-003i;2550,26742;0,001772086
54;3,53;-2,13963703521861E-004-1,29266781137134E-004i;2503,127542;0,000249981
55;3,31;1,12625809967754E-003-2,37689502006487E-004i;2457,69873;0,001151066
56;3,11;5,92778036895015E-004+1,72220367781345E-003i;2413,889483;0,001821365
57;2,93;3,27345219461329E-003+1,88994992250314E-003i;2371,614711;0,003779868
58;2,8;1,02655818560324E-004+1,16851036275861E-003i;2330,795181;0,001173011
59;2,73;1,16711441061796E-003-6,25053827667433E-004i;2291,357022;0,001323952
60;2,71;8,45529806267228E-005+1,50498180432E-003i;2253,231281;0,001507355
61;2,78;1,19033628338006E-004+4,06062332366256E-004i;2216,353519;0,00042315
62;2,88;-2,31459364922609E-003-1,60506986833702E-006i;2180,663446;0,002314594
63;3,06;2,17110236819783E-003-2,02973205647578E-003i;2146,104596;0,00297212
64;3,27;-5,52850618593536E-004+1,38321213427653E-003i;2112,624025;0,001489604
65;3,49;-2,81899386914118E-004-7,07318790456897E-004i;2080,172043;0,000761424
66;3,69;5,51242071815143E-004-3,47058850047585E-004i;2048,701967;0,000651397
67;3,82;1,11790909842285E-003-3,86607978320513E-004i;2018,169896;0,001182872
68;3,92;-1,44023957813725E-003-9,71922666601681E-005i;1988,534508;0,001443515
69;3,99;-2,4891785543306E-004+1,96542211697265E-004i;1959,756874;0,000317158
70;4;-6,96431136370132E-004-1,92119668243537E-004i;1931,800285;0,000722445
71;3,98;2,17262823767713E-003+7,72457796905781E-004i;1904,630098;0,002305863
72;3,86;6,49051482047528E-004-1,5099217938852E-004i;1878,213592;0,000666383
73;3,63;1,24502964086913E-003-1,18074184839808E-003i;1852,519836;0,001715882
74;3,37;-1,95381571705208E-003+6,52624733633141E-004i;1827,519568;0,002059931
75;3,15;5,87206613665575E-004-1,03948187115481E-003i;1803,185087;0,001193874
76;2,96;-8,5519685005832E-004+1,35512393123888E-003i;1779,490145;0,001602411
77;2,8;2,35004791562942E-003-6,8320965774974E-004i;1756,409857;0,002447346
78;2,72;-3,00456778083988E-003-2,07405066016772E-004i;1733,920615;0,003011718
79;2,71;1,8481230709066E-003+4,3878019142425E-004i;1712;0,001899496
80;2,78;4,45198631195507E-004+2,22298233526929E-004i;1690,626717;0,000497613
81;2,91;1,6879128743068E-003-3,35281145720436E-004i;1669,780518;0,00172089
82;3,09;-1,0904880945865E-003+1,53389921147584E-003i;1649,442144;0,001882023
83;3,23;4,24437454008252E-004-1,55055160340123E-003i;1629,593261;0,001607594
84;3,4;2,0178284070362E-003+1,95106411498981E-003i;1610,216409;0,002806828
85;3,58;3,79786774304661E-004+7,25683815323766E-004i;1591,294947;0,000819057
86;3,71;-1,38342539341299E-003+6,86903338579321E-004i;1572,813008;0,001544572
87;3,86;-1,03375033761418E-003-5,42011291539217E-004i;1554,755454;0,001167226
88;3,96;-1,77684305081273E-003+1,53483069472864E-003i;1537,107832;0,002347952
89;4,01;-1,18228239348488E-003-4,77055842811525E-004i;1519,856341;0,001274902
90;3,92;-2,26453803361358E-003-5,18754923853142E-004i;1502,987791;0,002323196
91;3,83;-3,38151782396139E-004-1,93526500932122E-004i;1486,489572;0,000389614
92;3,63;-9,81227475138663E-004-1,05660833289628E-004i;1470,34962;0,0009869
93;3,41;7,29300095586535E-004+9,73266615331574E-004i;1454,556391;0,001216193
94;3,24;9,13834154978826E-004-2,66770026543583E-003i;1439,098831;0,002819879
95;3,1;-1,19394615175529E-003-1,14862216564367E-003i;1423,966351;0,001656756
96;2,91;-2,31622570316153E-003+7,65045464638635E-004i;1409,148803;0,002439302
97;2,77;7,68804773771781E-004-1,80037835088245E-003i;1394,636457;0,001957658
98;2,7;-2,23921008297739E-003+1,4473340447623E-003i;1380,41998;0,00266624
99;2,73;2,29347150921019E-003-1,34508159570076E-003i;1366,490414;0,002658807
100;2,78;1,07150210762122E-003+4,42076555272142E-004i;1352,839161;0,001159115
101;2,84;2,74404985646779E-004-2,69083497456201E-004i;1339,457962;0,000384323
102;3,04;1,1436973160164E-003-6,2662022424415E-004i;1326,338883;0,001304108
103;3,26;6,91090689044774E-004+1,87092770861951E-003i;1313,474297;0,001994487
104;3,51;-3,85990529637291E-003+1,62906727308752E-003i;1300,856868;0,004189598
105;3,67;2,06940201191007E-003-1,59216565649575E-003i;1288,479543;0,002611018
106;3,82;-1,53783494807279E-003-1,99968388355022E-003i;1276,335533;0,002522632
107;3,9;5,13108869752107E-004+2,22689242725036E-004i;1264,418301;0,000559349
108;3,98;-4,81325121764275E-004+2,34503285961602E-003i;1252,721554;0,00239392
109;4;-1,85441671619842E-003-1,29336505944622E-003i;1241,23923;0,002260897
110;3,94;-2,1757839681324E-003-7,4866205091714E-005i;1229,965486;0,002177072
111;3,81;-1,09093846526722E-003-1,47544636285228E-003i;1218,894689;0,001834963
112;3,59;-3,59147789196973E-004+4,11378215572592E-003i;1208,021409;0,00412943
113;3,4;-2,47036174097531E-004-1,14861091610922E-003i;1197,340407;0,001174876
114;3,18;-1,47240025004295E-004+6,74028678566227E-004i;1186,846626;0,000689923
115;2,88;-1,26507476506774E-003-1,86015850521323E-003i;1176,535187;0,002249579
116;2,81;1,39770702362513E-003+1,90053575470225E-003i;1166,401378;0,002359157
117;2,75;3,13816419648763E-004+1,90821289184309E-003i;1156,440649;0,001933845
118;2,71;9,86809870975733E-004+1,50657243837139E-003i;1146,648603;0,001800987
119;2,81;1,98522828207647E-003-2,48210187245407E-004i;1137,020991;0,002000685
120;2,92;-2,66182369656968E-003+7,41051758159378E-004i;1127,553705;0,002763053
121;3,07;3,24938296542375E-003+1,94713734632194E-003i;1118,242775;0,003788117
122;3,25;6,09315286632899E-004+2,79121771485566E-003i;1109,084357;0,00285695
123;3,42;3,49264815984517E-003-8,30937252066656E-004i;1100,074736;0,003590132
124;3,8;-3,31960696178361E-003-1,75813236975397E-003i;1091,210314;0,003756437
125;3,91;-1,71060255888756E-005+6,32257409041578E-004i;1082,48761;0,000632489
126;3,99;-4,99978783726168E-003-3,93299205141813E-004i;1073,903251;0,005015233
127;3,99;1,55318221936226E-003-1,65212940415161E-003i;1065,453973;0,002267577
128;3,92;-2,49521823070669E-003-1,08093582157964E-003i;1057,136612;0,00271929
129;3,81;2,56424422988285E-004-1,39986586568512E-003i;1048,948102;0,001423158
130;3,54;6,51845833363565E-004+1,25472374104546E-003i;1040,885473;0,001413943
131;3,28;-3,90376128190716E-004-2,50733925312149E-004i;1032,945843;0,000463962
132;3,12;-1,40600784258676E-003-2,78739825099528E-003i;1025,126419;0,00312193
133;2,95;1,6733744614134E-004+3,44040596185722E-004i;1017,424493;0,000382578
134;2,82;-5,6917005127598E-004-5,79958794389528E-004i;1009,837435;0,000812593
135;2,71;3,99131068500258E-003+1,18683033515734E-003i;1002,362694;0,004164028
136;2,71;-1,62054373841724E-004-4,89342472350283E-004i;994,9977957;0,000515478
137;2,77;-9,06393641791385E-005+2,32234112184659E-003i;987,7403355;0,002324109
138;2,86;-4,00627650676116E-003-4,08145645775261E-004i;980,5879797;0,004027013
139;2,99;-7,82704030234536E-004-7,7185087409571E-004i;973,5384615;0,001099263
140;3,18;-1,02736545602837E-003+2,31393827014929E-003i;966,5895789;0,002531756
141;3,4;2,8285118202896E-003-2,99055248770367E-003i;959,7391921;0,004116295
142;3,6;-2,1656958858174E-004-8,26094824597414E-004i;952,9852217;0,000854011
143;3,76;-1,43218145290539E-003-2,22151741058758E-003i;946,3256464;0,002643158
144;3,91;1,32726791185411E-003+1,7753507409785E-003i;939,758501;0,002216644
145;4;5,0181076022489E-003-8,88361271567202E-004i;933,2818746;0,005096135
146;3,99;3,38131643284442E-004+4,93805694555674E-005i;926,8939083;0,000341718
147;3,9;4,98204764731362E-003+2,61364333736016E-003i;920,592794;0,005626005
148;3,78;-1,92551203639484E-004-6,019376139858E-004i;914,3767725;0,000631985
149;3,64;2,44417520436296E-003+2,05462552679481E-003i;908,2441315;0,003193036
150;3,36;-2,4881199005784E-003-6,62759815082153E-005i;902,1932045;0,002489002
151;3,18;3,31105471170772E-003-5,40230815184579E-004i;896,2223693;0,003354837
152;2,98;-6,80998047956846E-003+5,85370948973111E-004i;890,330046;0,006835093
153;2,83;-7,19454606128683E-004+4,26332337755773E-003i;884,5146963;0,004323603
154;2,75;-2,81972545802002E-003+5,50530639509519E-004i;878,7748215;0,002872966
155;2,7;3,06555795577486E-003-2,89192276762194E-004i;873,108962;0,003079168
156;2,72;-6,43241548608344E-003-1,6510517751259E-003i;867,5156951;0,006640929
157;2,83;1,87688207036778E-003+1,25799011490139E-003i;861,9936346;0,002259475
158;3,05;1,37968780582131E-003+5,60365165762294E-004i;856,5414295;0,001489143
159;3,29;1,95398547042808E-003-1,37661201819831E-003i;851,1577624;0,002390213
160;3,69;8,31128151096339E-004-4,0478071806509E-003i;845,8413492;0,004132253
161;3,85;2,38190024592889E-004-9,30118140570465E-004i;840,5909373;0,000960132
162;3,92;1,83488801994559E-003+4,00275446142769E-004i;835,4053054;0,00187804
163;3,98;1,04181044144018E-003+8,48039406043217E-004i;830,2832618;0,001343332
164;3,99;3,87620906920212E-003+2,67995717316199E-004i;825,2236441;0,003885462
165;3,91;4,35114509007035E-003-1,89110305164029E-003i;820,225318;0,004744337
166;3,74;-5,25895333667618E-003-1,0791027027651E-003i;815,2871764;0,005368524
167;3,58;-6,8777646267046E-004+3,22396430867728E-003i;810,4081388;0,003296511
168;3,37;1,38781873323304E-003-2,58274596240262E-003i;805,5871505;0,002931999
169;3,25;5,52943909459071E-003+2,20371588088598E-003i;800,8231815;0,0059524
170;3,05;-5,72390969371625E-003+1,38258207039784E-003i;796,1152263;0,005888521
171;2,82;5,18195349834612E-003+3,20943400918302E-003i;791,4623027;0,006095335
172;2,72;-1,05051557718191E-002-4,63940065830581E-003i;786,8634515;0,011484003
173;2,71;5,63340767400787E-003+1,49254413096516E-003i;782,3177354;0,005827776
174;2,75;-1,19839430227838E-004-1,4713217825313E-003i;777,8242389;0,001476194
175;2,89;-3,25901678837105E-003+5,78281835191595E-003i;773,3820674;0,006637935
176;3,1;-9,2072885424488E-004+1,60533753085164E-003i;768,9903464;0,001850635
177;3,36;-4,87589418175845E-005-4,48662945683878E-003i;764,6482213;0,004486894
178;3,58;9,52733623919213E-004-4,00068068096619E-003i;760,3548568;0,00411256
179;3,73;1,78732509645189E-004-2,18550623435768E-004i;756,1094361;0,000282329
180;3,87;-5,45074287250445E-003-1,65091839191964E-003i;751,9111605;0,005695273
181;3,97;4,28546801414962E-003-4,53688666307832E-004i;747,759249;0,004309416
182;3,97;7,5017232575793E-003-5,20309080423725E-003i;743,6529379;0,009129513
183;3,88;3,61103106101367E-003-4,04924969301001E-003i;739,5914801;0,005425492
184;3,77;-2,0813019512385E-003-3,84099637402026E-003i;735,5741445;0,004368646
185;3,54;1,91557154280936E-003-2,02526516611947E-003i;731,6002161;0,002787672
186;3,31;-8,90093543932521E-004+5,78895865839973E-003i;727,6689952;0,005856988
187;3,18;4,54975227361506E-004+1,86032276166558E-003i;723,7797969;0,001915151
188;2,99;-5,22931049333654E-003+1,88525826988455E-003i;719,9319511;0,005558767
189;2,86;-9,21241195900787E-004+1,39308672834205E-003i;716,1248017;0,001670143
190;2,79;-1,66526292358413E-003+1,44431370246268E-002i;712,3577065;0,014538821
191;2,71;7,04417034601566E-004+8,31323002124417E-003i;708,6300366;0,008343021
192;2,72;-7,22374115727356E-003+3,6851363643624E-003i;704,9411765;0,008109418
193;2,79;-1,65720320340805E-002+4,72537301150396E-003i;701,290523;0,017232568
194;2,88;-1,86274070827614E-004-7,25110498202104E-004i;697,6774858;0,000748654
195;3,07;9,03946306558431E-003+6,93623709441923E-003i;694,1014864;0,011394002
196;3,32;-9,03540815579462E-003-7,20537625362313E-003i;690,5619582;0,011556645
197;3,56;3,62942217274806E-003-4,72521993201189E-003i;687,058346;0,005958222
198;3,72;-5,62803561314588E-003-4,55456253325099E-003i;683,590106;0,007240085
199;3,83;5,23328153111671E-003+5,25157950423494E-003i;680,1567052;0,007413928
200;3,92;-1,37536101551201E-002+8,29287325332652E-003i;676,7576212;0,016060309
