0;1,87;2,252919921875;1354192;2,252919922
1;1,62;2,36226465560812E-003-1,43686393626478E-004i;123108,3636;0,002366631
2;1,33;-3,54588089179958E-003+1,10849558375009E-002i;64485,33333;0,011638278
3;1,29;-4,72038194515804E-003+1,20780502820245E-002i;43683,6129;0,012967702
4;1,36;-2,14723968417092E-003+4,4982126961433E-003i;33029,07317;0,004984431
5;1,44;4,12563206837687E-003+1,46679434441433E-003i;26552,78431;0,004378621
6;1,68;-3,021090352198E-003+4,75984047086971E-003i;22199,86885;0,005637647
7;2,05;-5,49929945680775E-003+8,41033459634822E-003i;19073,12676;0,010048683
8;2,17;-2,2962668541627E-003+7,15503163676605E-004i;16718,41975;0,002405158
9;2,45;1,8718412822767E-003+3,16820833322231E-003i;14881,23077;0,003679855
10;2,83;1,64698275016758E-003+2,9835154855494E-003i;13407,84158;0,00340792
11;3,11;-4,47895647016279E-003+1,97755416966415E-003i;12199,92793;0,004896098
12;3,22;1,56075590343723E-003+2,95128381403186E-003i;11191,66942;0,003338568
13;3,23;-1,85933441605151E-003+2,85724333715683E-003i;10337,34351;0,003408953
14;3,14;6,57048675680888E-004+4,0584879268367E-003i;9604,198582;0,00411133
15;2,96;-1,9270417848292E-003-6,77494460774629E-004i;8968,15894;0,002042667
16;2,83;-9,66097512250695E-004+2,13409421979316E-004i;8411,130435;0,000989388
17;2,71;7,45866892686053E-006+1,73050097715864E-003i;7919,251462;0,001730517
18;2,34;-2,4568370112332E-003+4,81270107415409E-003i;7481,723757;0,00540353
19;2;-1,06836956491424E-003+1,9767253800005E-003i;7090,010471;0,002246966
20;1,82;-2,15701166722266E-003+4,16319774571108E-003i;6737,273632;0,004688807
21;1,71;1,01788982254989E-003+3,77995319678793E-004i;6417,971564;0,001085809
22;1,61;-1,52512903716319E-003+3,21269486312006E-003i;6127,565611;0,003556322
23;1,57;-4,07121964067923E-003+2,93954534050782E-003i;5862,30303;0,005021529
24;1,65;-2,38108501230737E-003+1,28716809357587E-003i;5619,053942;0,002706726
25;1,77;-3,54116916953361E-003+1,10209738972145E-003i;5395,187251;0,003708706
26;2,03;-3,19173480067864E-003-1,81491314781391E-003i;5188,475096;0,003671659
27;2,31;1,30070858311535E-003+3,21537018288175E-003i;4997,01845;0,003468494
28;2,61;3,38455138230943E-005+1,6723894547967E-003i;4819,188612;0,001672732
29;2,77;-1,08262415270367E-003+3,55355656092026E-003i;4653,580756;0,003714813
30;2,87;-2,91323826720201E-003+7,48112428746249E-004i;4498,976744;0,003007762
31;2,91;-1,07158405728781E-003+4,24333065713814E-005i;4354,315113;0,001072424
32;2,93;-1,72155681912781E-003-1,55148343519077E-003i;4218,666667;0,002317511
33;2,84;-1,70579396993514E-003-1,48744339511396E-003i;4091,214502;0,002263232
34;2,73;2,2362635696871E-003+3,5371239681914E-004i;3971,237537;0,002264064
35;2,46;1,12486722359161E-004+1,52858359782104E-003i;3858,096866;0,001532717
36;2,21;1,44772008952746E-003+1,97317207620681E-003i;3751,224377;0,002447305
37;2,1;8,19650959568583E-004+4,33052886283507E-003i;3650,113208;0,004407415
38;1,95;-2,72278150760499E-003+1,89137114285419E-003i;3554,309711;0,003315241
39;1,88;-2,26415224448954E-003+2,38247247540996E-003i;3463,40665;0,003286725
40;1,87;-3,50681100564716E-003+3,13217698299577E-003i;3377,037406;0,004701942
41;1,92;9,09921042499088E-004-3,63999035991368E-003i;3294,871046;0,003751998
42;2,01;-8,35790829644718E-004-4,64327229948978E-005i;3216,608076;0,00083708
43;2,12;-5,09853559505757E-004+5,04297541266043E-005i;3141,976798;0,000512341
44;2,37;-7,89553851572192E-004+4,96737948919647E-003i;3070,730159;0,005029737
45;2,43;-1,44258109442319E-003+3,93646633178338E-004i;3002,643016;0,001495325
46;2,54;-4,01759525587923E-003+1,00286210310437E-003i;2937,509761;0,00414087
47;2,64;-3,3134717934445E-003+4,85024479173265E-004i;2875,142251;0,003348782
48;2,64;-2,42160411203061E-003-2,03442951772574E-003i;2815,367983;0,003162763
49;2,63;-2,7490350523388E-004-1,85302333721181E-003i;2758,028513;0,001873304
50;2,59;1,5645374535236E-003-4,80346657977714E-004i;2702,978044;0,001636616
51;2,51;1,64081037441197E-003+1,85351854456524E-003i;2650,082192;0,002475437
52;2,44;5,33744158024048E-004+2,65885934008411E-003i;2599,216891;0,002711903
53;2,37;-3,80113263437871E-003+1,9367520379916E-003i;2550,26742;0,004266101
54;2,29;-9,52510015731959E-004+8,58395871747144E-004i;2503,127542;0,001282232
55;2,27;-3,7925252219982E-003+4,66202410193434E-004i;2457,69873;0,003821072
56;2,19;4,16158179171839E-004+2,99697669382117E-003i;2413,889483;0,003025732
57;2,13;-8,04804759125614E-004+1,8773030415504E-004i;2371,614711;0,00082641
58;2,14;4,4293263417729E-003+1,40149317731043E-003i;2330,795181;0,004645763
59;2,17;1,15245566752905E-004+4,93639568835344E-005i;2291,357022;0,000125373
60;2,23;-2,37021824388608E-003+2,48038123595857E-003i;2253,231281;0,003430776
61;2,28;-2,03501612791913E-003+3,01130264770782E-003i;2216,353519;0,003634451
62;2,35;-1,19354752262418E-003+3,51852075122519E-003i;2180,663446;0,003715447
63;2,42;-1,44140569463484E-003+3,6974903043832E-003i;2146,104596;0,003968512
64;2,45;-6,13308162411661E-003-1,66396190696906E-003i;2112,624025;0,006354798
65;2,42;1,16891110091782E-003-2,69379191564253E-003i;2080,172043;0,002936472
66;2,4;-2,38574650634633E-003-1,75127158220742E-003i;2048,701967;0,002959517
67;2,42;4,09583561622116E-004+2,01706326390229E-003i;2018,169896;0,002058228
68;2,39;1,52627040367828E-003+8,58476124950844E-004i;1988,534508;0,001751138
69;2,37;-1,21233045621016E-003+1,19067798101594E-003i;1959,756874;0,001699253
70;2,37;-2,97975118240791E-004-1,09364028569034E-003i;1931,800285;0,001133507
71;2,32;-2,9094032176294E-003+6,81391972214181E-005i;1904,630098;0,002910201
72;2,28;3,51459012265982E-004-2,77531772224457E-003i;1878,213592;0,002797483
73;2,22;-4,22234793819165E-004-8,6635752784972E-004i;1852,519836;0,000963773
74;2,21;-1,86162487246837E-003+8,05579473920674E-005i;1827,519568;0,001863367
75;2,27;-5,9726791787337E-004+1,99013167696526E-004i;1803,185087;0,000629552
76;2,34;2,83463277184948E-003+7,81698449452865E-004i;1779,490145;0,002940441
77;2,4;-2,18615867768682E-003+1,06460427685906E-003i;1756,409857;0,002431599
78;2,48;-2,12314615483499E-003+3,35311437247218E-003i;1733,920615;0,003968769
79;2,52;-3,76954204617806E-003-4,0507196088617E-004i;1712;0,003791244
80;2,53;-2,30324893027651E-003+1,80735108374635E-003i;1690,626717;0,002927708
81;2,54;-1,63090734444263E-003+3,01183415771108E-003i;1669,780518;0,003425055
82;2,5;4,46138091730019E-004-2,89447423828619E-003i;1649,442144;0,002928655
83;2,38;5,2878347252775E-004+1,40076215445866E-003i;1629,593261;0,001497246
84;2,36;-3,82232541301701E-003+2,94576218525107E-003i;1610,216409;0,004825732
85;2,32;-1,78829812186043E-003+3,52286517731511E-003i;1591,294947;0,003950771
86;2,18;-5,3128549633476E-003+3,14921395486899E-003i;1572,813008;0,006176081
87;2,03;-1,6077786193544E-003+1,29623081982099E-003i;1554,755454;0,002065228
88;1,97;-1,65874391679236E-003+3,62861125675464E-004i;1537,107832;0,001697969
89;1,96;-1,72535758665672E-003+1,11013642590799E-003i;1519,856341;0,002051649
90;1,95;-2,37888396391449E-003-1,07350958141249E-003i;1502,987791;0,002609887
91;2,03;-3,40822274998743E-003+3,08581699843871E-003i;1486,489572;0,004597635
92;2,17;-6,43456859509657E-004-1,06078183890411E-005i;1470,34962;0,000643544
93;2,28;-5,13556007760522E-004-2,7456643018525E-004i;1454,556391;0,000582346
94;2,39;5,55263073866818E-004+3,27879985742151E-003i;1439,098831;0,003325484
95;2,59;4,73925003350576E-004+2,80855363963586E-003i;1423,966351;0,002848259
96;2,69;-1,55890892073207E-003+4,19089863613924E-004i;1409,148803;0,001614259
97;2,77;-3,81294427399479E-003+1,32022285173182E-003i;1394,636457;0,004035038
98;2,83;-2,46305259016907E-003+3,01655219917966E-003i;1380,41998;0,003894383
99;2,85;4,64654675450929E-004-1,22315852276388E-004i;1366,490414;0,000480484
100;2,79;1,21882958121101E-003+9,37372609605402E-004i;1352,839161;0,0015376
101;2,66;2,78480779723655E-003+1,71186846530344E-004i;1339,457962;0,002790064
102;2,45;-4,73234865691913E-003+2,76470471061131E-003i;1326,338883;0,005480759
103;2,29;-1,52224175267157E-003+2,72933404542559E-003i;1313,474297;0,003125137
104;2,1;-4,01266410664687E-003+3,89154235654527E-003i;1300,856868;0,005589774
105;1,92;-2,86270872421258E-003+1,17187957688072E-003i;1288,479543;0,003093284
106;1,72;-1,51130024339135E-003+1,58835466402509E-003i;1276,335533;0,002192464
107;1,69;-5,13674152760319E-003+2,70475274220192E-003i;1264,418301;0,005805325
108;1,66;1,66333235822049E-004-1,64386577341327E-003i;1252,721554;0,001652259
109;1,73;1,89515799456368E-003-1,4862239102824E-003i;1241,23923;0,00240842
110;2;5,52251365018165E-004-2,93003930200471E-004i;1229,965486;0,000625166
111;2,34;3,25650644257292E-003+5,18009664341558E-003i;1218,894689;0,006118679
112;2,45;-2,15977176429695E-003+4,3884749743002E-003i;1208,021409;0,004891148
113;2,69;-2,90178097324365E-003+8,82558961636836E-004i;1197,340407;0,003033025
114;2,96;-5,71634724984293E-003-9,20963979642407E-004i;1186,846626;0,00579006
115;3,05;-3,42230645943098E-003+1,9280770563755E-003i;1176,535187;0,003928061
116;3,11;-1,09713656384848E-003+3,04638567631192E-003i;1166,401378;0,003237927
117;2,99;4,11349419410345E-003+1,51117557129725E-003i;1156,440649;0,004382292
118;2,86;-3,21506132827311E-003+1,27263342727422E-003i;1146,648603;0,003457776
119;2,69;-2,33190272560272E-003-3,31985585327957E-003i;1137,020991;0,004056996
120;2,47;2,89025687132088E-003+1,4843388799439E-003i;1127,553705;0,00324913
121;2,22;-1,68139285217704E-003+3,35656272669434E-003i;1118,242775;0,003754144
122;1,88;-5,03564986713359E-003+3,7016867625987E-003i;1109,084357;0,00624982
123;1,62;-4,10380193957631E-003+3,03396319593508E-003i;1100,074736;0,00510354
124;1,45;-3,9913750731938E-003+1,24210599547874E-003i;1091,210314;0,00418018
125;1,39;1,7082717086378E-003-5,55450323162092E-003i;1082,48761;0,005811256
126;1,4;5,368717045761E-003+1,25716217255418E-003i;1073,903251;0,005513944
127;1,54;1,42753150566767E-003+2,12837748476585E-003i;1065,453973;0,002562779
128;1,75;2,74979632726367E-003+8,91283433306032E-003i;1057,136612;0,009327379
129;2,07;-1,92895403457205E-003+7,3885257443482E-003i;1048,948102;0,007636176
130;2,4;-3,7458649018896E-003+2,88388463256612E-003i;1040,885473;0,004727398
131;2,65;-2,05224265274177E-003-7,95507438898958E-004i;1032,945843;0,00220103
132;2,87;-5,42237426607162E-003+2,38857755246449E-003i;1025,126419;0,005925154
133;3,15;-4,19211805227653E-003-4,80590821986957E-004i;1017,424493;0,004219576
134;3,33;2,58724111354155E-003-6,79059551765002E-004i;1009,837435;0,002674872
135;3,38;-4,8059995353034E-003+4,61652914937252E-003i;1002,362694;0,006664081
136;3,3;2,67701510825461E-003+4,84533792399174E-003i;994,9977957;0,005535676
137;3,1;1,98301947478218E-003+3,5774081296938E-003i;987,7403355;0,004090259
138;2,79;-2,50627504968721E-003+3,90688896725885E-003i;980,5879797;0,00464168
139;2,45;-8,1610407167982E-003-7,59786505885894E-004i;973,5384615;0,008196332
140;2;-5,60440539502073E-004-1,20509017586973E-003i;966,5895789;0,001329036
141;1,71;-6,62318146784242E-003-3,45386985759521E-003i;959,7391921;0,007469655
142;1,44;3,96993228880189E-003-2,7571503847982E-003i;952,9852217;0,00483345
143;1,23;2,21378583952347E-003+4,80188062709549E-003i;946,3256464;0,005287618
144;1,13;-9,48103141780617E-007+2,95161551340901E-003i;939,758501;0,002951616
145;1,18;-1,3708623122673E-003+7,20113590089668E-003i;933,2818746;0,007330458
146;1,34;-5,49668834075833E-003+5,85376015561037E-004i;926,8939083;0,005527771
147;1,59;1,14590958304057E-003-2,6992411612969E-003i;920,592794;0,002932407
148;1,94;-2,07771143506344E-003-1,01260322566459E-003i;914,3767725;0,002311331
149;2,23;-3,65451172447997E-003+5,79385036326426E-003i;908,2441315;0,006850121
150;2,6;3,83529231674343E-004-6,59658264746595E-003i;902,1932045;0,006607723
151;3,02;4,02134378775992E-003+2,82470676792328E-003i;896,2223693;0,004914283
152;3,37;9,90988918204039E-004+5,60687327957945E-003i;890,330046;0,005693776
153;3,56;-8,61975564784394E-004+5,4956072613788E-003i;884,5146963;0,005562796
154;3,58;-3,18788526767225E-003+9,23771816156421E-004i;878,7748215;0,003319031
155;3,47;-1,46349936286329E-002-1,49487930152797E-003i;873,108962;0,014711142
156;3,32;1,04086236358793E-002-4,3847181913642E-003i;867,5156951;0,011294477
157;2,99;1,48404537453838E-003+1,56054756247363E-003i;861,9936346;0,002153532
158;2,56;-2,71240738077518E-003+2,15534515985879E-003i;856,5414295;0,003464486
