0;2,43;1,26713623046875;1354192;1,26713623
1;1,72;2,47191235501781E-002+4,38627670702486E-002i;123108,3636;0,050348559
2;1,19;5,09226637535845E-003+4,07313592155584E-002i;64485,33333;0,041048445
3;0,78;-8,60266801271106E-003+2,25924664214215E-002i;43683,6129;0,024174893
4;0,36;-3,07160270728622E-003+8,61044732295531E-003i;33029,07317;0,009141912
5;0,21;4,95595154786564E-003+5,40400016017691E-003i;26552,78431;0,00733244
6;0,08;3,06694619188542E-003+1,24390631355186E-002i;22199,86885;0,012811575
7;0,04;-2,17814471382585E-003+1,11314387533369E-002i;19073,12676;0,011342541
8;0,24;-3,48899954262967E-003+4,23923048890208E-003i;16718,41975;0,005490373
9;0,49;1,15867844809751E-003+4,36686347496435E-003i;14881,23077;0,004517968
10;0,83;3,4943843899696E-003+6,90355050143777E-003i;13407,84158;0,007737553
11;1,29;-5,57815545613117E-003+7,73090319967579E-003i;12199,92793;0,009533241
12;1,91;-4,66810314081867E-003+2,46961746022849E-003i;11191,66942;0,005281117
13;2,35;7,26790654080149E-005+2,27478541263211E-003i;10337,34351;0,002275946
14;2,63;-1,48388039193249E-004+3,28172537688342E-003i;9604,198582;0,003285078
15;2,88;1,46117636703393E-003+4,20985172816936E-003i;8968,15894;0,004456219
16;2,95;-3,86502775839151E-003+3,45121298241137E-003i;8411,130435;0,005181632
17;2,87;-5,65284750317336E-004+4,47134421898088E-003i;7919,251462;0,004506935
18;2,63;-2,61582264752381E-003-2,92571054883555E-004i;7481,723757;0,002632133
19;2,39;-2,00738719459983E-003+3,35452619251616E-003i;7090,010471;0,003909277
20;1,95;-4,60938313405483E-003+2,56492457299328E-003i;6737,273632;0,005274965
21;1,16;-3,98490091420188E-003+1,7964071428966E-003i;6417,971564;0,0043711
22;0,65;-3,8463452751473E-003-2,03018440887744E-004i;6127,565611;0,003851699
23;0,3;-2,93286500678644E-003-1,33038347924103E-004i;5862,30303;0,002935881
24;0,05;-2,51532829598893E-003+4,02405192291947E-004i;5619,053942;0,002547314
25;0,07;-1,29848324483272E-003-3,07530909819581E-004i;5395,187251;0,001334404
26;0,29;2,26221645066909E-003-3,14110088139584E-003i;5188,475096;0,003870935
27;0,6;2,52227594232826E-003+3,25897119249904E-003i;4997,01845;0,004121016
28;0,94;2,07757661662257E-003+3,2049128811735E-003i;4819,188612;0,003819397
29;1,51;-2,96735218389214E-003+3,82838926251393E-003i;4653,580756;0,004843732
30;2,08;-8,26702341273756E-004+2,06946361820894E-003i;4498,976744;0,002228479
31;2,44;-1,18107105304413E-003+3,24320767886965E-003i;4354,315113;0,003451568
32;2,81;1,1501349086648E-003+6,56955062311634E-003i;4218,666667;0,006669468
33;2,89;-2,35625491999107E-003+4,25908232603139E-003i;4091,214502;0,004867414
34;2,89;-4,37492970247541E-003+5,08682881144296E-003i;3971,237537;0,006709384
35;2,75;-2,74103146255986E-003-7,19949475931679E-004i;3858,096866;0,002834004
36;2,33;-3,94775119822912E-003+3,7526658379839E-003i;3751,224377;0,005446764
37;1,87;-2,46484134115473E-003+1,12178378241151E-003i;3650,113208;0,002708107
38;1,4;-9,49062214052271E-004+2,31830940973334E-003i;3554,309711;0,00250505
39;0,77;1,06921661662153E-003-1,88284996689933E-004i;3463,40665;0,001085668
