 188
 5.00           127
 5.29           152
 5.58           137
 5.87           132
 6.16           139
 6.46           143
 6.75           142
 7.04           162
 7.33           171
 7.63           175
 7.92           182
 8.21           184
 8.50           195
 8.80           216
 9.09           188
 9.38           224
 9.67           245
 9.97           272
10.26           355
10.55           400
10.84           480
11.14           589
11.43           617
11.72           794
12.01           854
12.30           976
12.60          1108
12.89          1213
13.18          1260
13.47          1348
13.77          1330
14.06          1406
14.35          1458
14.64          1495
14.94          1609
15.23          1668
15.52          1621
15.81          1619
16.11          1657
16.40          1819
16.69          1788
16.98          1743
17.28          1630
17.57          1754
17.86          1770
18.15          1726
18.45          2154
18.74          4411
19.03          5944
19.32          3119
19.61          2040
19.91          1928
20.20          1967
20.49          1996
20.78          2733
21.08         11671
21.37         14143
21.66          8085
21.95          2071
22.25          1705
22.54          1578
22.83          1513
23.12          1476
23.42          1396
23.71          1399
24.00          1323
24.29          1250
24.59          1239
24.88          1111
25.17          1159
25.46          1128
25.76          1098
26.05          1040
26.34          1027
26.63           913
26.92           901
27.22           867
27.51           832
27.80           756
28.09           768
28.39           729
28.68           715
28.97           690
29.26           621
29.56           637
29.85           621
30.14           614
30.43           540
30.73           566
31.02           494
31.31           541
31.60           450
31.90           459
32.19           505
32.48           467
32.77           481
33.07           448
33.36           493
33.65           438
33.94           428
34.23           446
34.53           420
34.82           418
35.11           464
35.40           444
35.70           462
35.99           423
36.28           406
36.57           483
36.87           507
37.16           732
37.45           763
37.74           535
38.04           450
38.33           431
38.62           428
38.91           374
39.21           424
39.50           394
39.79           400
40.08           410
40.38           384
40.67           411
40.96           410
41.25           431
41.54           462
41.84           954
42.13          1885
42.42          1557
42.71           646
43.01           416
43.30           397
43.59           346
43.88           407
44.18           341
44.47           345
44.76           362
45.05           336
45.35           345
45.64           371
45.93           335
46.22           308
46.52           323
46.81           336
47.10           318
47.39           326
47.69           324
47.98           325
48.27           283
48.56           312
48.85           276
49.15           280
49.44           293
49.73           274
50.02           290
50.32           284
50.61           281
50.90           252
51.19           253
51.49           284
51.78           278
52.07           277
52.36           294
52.66           242
52.95           224
53.24           271
53.53           265
53.83           264
54.12           284
54.41           266
54.70           255
54.99           223
55.29           238
55.58           243
55.87           265
56.16           242
56.46           269
56.75           291
57.04           293
57.33           269
57.63           227
57.92           232
58.21           235
58.50           222
58.80           206
59.09           204
59.38           233
59.67           216
